Element(s);Structure;Property;Value;Temp;Reference
Cd,Y;l10;Eheat;-0.39969;0;file=L10/CdY/CdY-L1_0.dat date=2013-03-09
Cd,Zn;l10;a;4.15107;0;file=L10/CdZn/CdZn-L1_0.dat date=2013-03-09
Cd,Zn;l10;c;4.09533;0;file=L10/CdZn/CdZn-L1_0.dat date=2013-03-09
Cd,Zn;l10;c/a;0.98657;0;file=L10/CdZn/CdZn-L1_0.dat date=2013-03-09
Cd,Zn;l10;Eheat;0.08024;0;file=L10/CdZn/CdZn-L1_0.dat date=2013-03-09
Cd,Zr;l10;a;4.33412;0;file=L10/CdZr/CdZr-L1_0.dat date=2013-03-09
Cd,Zr;l10;c;4.37125;0;file=L10/CdZr/CdZr-L1_0.dat date=2013-03-09
Cd,Zr;l10;c/a;1.00857;0;file=L10/CdZr/CdZr-L1_0.dat date=2013-03-09
Cd,Zr;l10;Eheat;-0.18178;0;file=L10/CdZr/CdZr-L1_0.dat date=2013-03-09
Co,Cu;l10;a;3.42773;0;file=L10/CoCu/CoCu-L1_0.dat date=2013-03-11
Co,Cu;l10;c;3.66147;0;file=L10/CoCu/CoCu-L1_0.dat date=2013-03-11
Co,Cu;l10;c/a;1.06819;0;file=L10/CoCu/CoCu-L1_0.dat date=2013-03-11
Co,Cu;l10;Eheat;0.19840;0;file=L10/CoCu/CoCu-L1_0.dat date=2013-03-11
Co,Hf;l10;a;4.39452;0;file=L10/CoHf/CoHf-L1_0.dat date=2013-05-06
Co,Hf;l10;c;3.12963;0;file=L10/CoHf/CoHf-L1_0.dat date=2013-05-06
Co,Hf;l10;c/a;0.71217;0;file=L10/CoHf/CoHf-L1_0.dat date=2013-05-06
Co,Hf;l10;Eheat;-0.49529;0;file=L10/CoHf/CoHf-L1_0.dat date=2013-05-06
Co,Ir;l10;a;3.69379;0;file=L10/CoIr/CoIr-L1_0.dat date=2013-05-06
Co,Ir;l10;c;3.55821;0;file=L10/CoIr/CoIr-L1_0.dat date=2013-05-06
Co,Ir;l10;c/a;0.96330;0;file=L10/CoIr/CoIr-L1_0.dat date=2013-05-06
Co,Ir;l10;Eheat;-0.10484;0;file=L10/CoIr/CoIr-L1_0.dat date=2013-05-06
Co,La;l10;a;4.93232;0;file=L10/CoLa/CoLa-L1_0.dat date=2013-05-06
Co,La;l10;c;3.48606;0;file=L10/CoLa/CoLa-L1_0.dat date=2013-05-06
Co,La;l10;c/a;0.70678;0;file=L10/CoLa/CoLa-L1_0.dat date=2013-05-06
Co,La;l10;Eheat;0.14510;0;file=L10/CoLa/CoLa-L1_0.dat date=2013-05-06
Co,Mg;l10;a;4.23639;0;file=L10/CoMg/CoMg-L1_0.dat date=2013-03-11
Co,Mg;l10;c;2.98743;0;file=L10/CoMg/CoMg-L1_0.dat date=2013-03-11
Co,Mg;l10;c/a;0.70518;0;file=L10/CoMg/CoMg-L1_0.dat date=2013-03-11
Co,Mg;l10;Eheat;0.19352;0;file=L10/CoMg/CoMg-L1_0.dat date=2013-03-11
Co,Ni;l10;a;3.44949;0;file=L10/CoNi/CoNi-L1_0.dat date=2013-05-06
Co,Ni;l10;c;3.45065;0;file=L10/CoNi/CoNi-L1_0.dat date=2013-05-06
Co,Ni;l10;c/a;1.00034;0;file=L10/CoNi/CoNi-L1_0.dat date=2013-05-06
Co,Ni;l10;Eheat;0.00954;0;file=L10/CoNi/CoNi-L1_0.dat date=2013-05-06
Co,Pb;l10;a;4.55111;0;file=L10/CoPb/CoPb-L1_0.dat date=2013-03-11
Co,Pb;l10;c;3.21763;0;file=L10/CoPb/CoPb-L1_0.dat date=2013-03-11
Co,Pb;l10;c/a;0.70700;0;file=L10/CoPb/CoPb-L1_0.dat date=2013-03-11
Co,Pb;l10;Eheat;0.47573;0;file=L10/CoPb/CoPb-L1_0.dat date=2013-03-11
Co,Pd;l10;a;3.72440;0;file=L10/CoPd/CoPd-L1_0.dat date=2013-03-11
Co,Pd;l10;c;3.57780;0;file=L10/CoPd/CoPd-L1_0.dat date=2013-03-11
Co,Pd;l10;c/a;0.96064;0;file=L10/CoPd/CoPd-L1_0.dat date=2013-03-11
Co,Pd;l10;Eheat;0.14094;0;file=L10/CoPd/CoPd-L1_0.dat date=2013-03-11
Co,Pt;l10;a;3.75044;0;file=L10/CoPt/CoPt-L1_0.dat date=2013-03-11
Co,Pt;l10;c;3.59143;0;file=L10/CoPt/CoPt-L1_0.dat date=2013-03-11
Co,Pt;l10;c/a;0.95760;0;file=L10/CoPt/CoPt-L1_0.dat date=2013-03-11
Co,Pt;l10;Eheat;-0.07094;0;file=L10/CoPt/CoPt-L1_0.dat date=2013-03-11
Co,Rh;l10;a;3.66443;0;file=L10/CoRh/CoRh-L1_0.dat date=2013-03-11
Co,Rh;l10;c;3.54597;0;file=L10/CoRh/CoRh-L1_0.dat date=2013-03-11
Co,Rh;l10;c/a;0.96767;0;file=L10/CoRh/CoRh-L1_0.dat date=2013-03-11
Co,Rh;l10;Eheat;-0.01801;0;file=L10/CoRh/CoRh-L1_0.dat date=2013-03-11
Co,Ru;l10;a;3.61188;0;file=L10/CoRu/CoRu-L1_0.dat date=2013-03-11
Co,Ru;l10;c;3.60201;0;file=L10/CoRu/CoRu-L1_0.dat date=2013-03-11
Co,Ru;l10;c/a;0.99727;0;file=L10/CoRu/CoRu-L1_0.dat date=2013-03-11
Co,Ru;l10;Eheat;0.04403;0;file=L10/CoRu/CoRu-L1_0.dat date=2013-03-11
Co,Sc;l10;a;4.34630;0;file=L10/CoSc/CoSc-L1_0.dat date=2013-03-09
Co,Sc;l10;c;3.07436;0;file=L10/CoSc/CoSc-L1_0.dat date=2013-03-09
Co,Sc;l10;c/a;0.70735;0;file=L10/CoSc/CoSc-L1_0.dat date=2013-03-09
Co,Sc;l10;Eheat;-0.48208;0;file=L10/CoSc/CoSc-L1_0.dat date=2013-03-09
Co,Ti;l10;a;4.17594;0;file=L10/CoTi/CoTi-L1_0.dat date=2013-03-09
Co,Ti;l10;c;2.90750;0;file=L10/CoTi/CoTi-L1_0.dat date=2013-03-09
Co,Ti;l10;c/a;0.69625;0;file=L10/CoTi/CoTi-L1_0.dat date=2013-03-09
Co,Ti;l10;Eheat;-0.53918;0;file=L10/CoTi/CoTi-L1_0.dat date=2013-03-09
Co,Y;l10;a;4.64853;0;file=L10/CoY/CoY-L1_0.dat date=2013-03-11
Co,Y;l10;c;3.28409;0;file=L10/CoY/CoY-L1_0.dat date=2013-03-11
Co,Y;l10;c/a;0.70648;0;file=L10/CoY/CoY-L1_0.dat date=2013-03-11
Co,Y;l10;Eheat;-0.21339;0;file=L10/CoY/CoY-L1_0.dat date=2013-03-11
Co,Zn;l10;a;4.00724;0;file=L10/CoZn/CoZn-L1_0.dat date=2013-05-06
Co,Zn;l10;c;2.82750;0;file=L10/CoZn/CoZn-L1_0.dat date=2013-05-06
Co,Zn;l10;c/a;0.70560;0;file=L10/CoZn/CoZn-L1_0.dat date=2013-05-06
Co,Zn;l10;Eheat;-0.08781;0;file=L10/CoZn/CoZn-L1_0.dat date=2013-05-06
Co,Zr;l10;a;4.42903;0;file=L10/CoZr/CoZr-L1_0.dat date=2013-03-09
Co,Zr;l10;c;3.14674;0;file=L10/CoZr/CoZr-L1_0.dat date=2013-03-09
Co,Zr;l10;c/a;0.71048;0;file=L10/CoZr/CoZr-L1_0.dat date=2013-03-09
Co,Zr;l10;Eheat;-0.42044;0;file=L10/CoZr/CoZr-L1_0.dat date=2013-03-09
Cu,Hf;l10;a;4.52325;0;file=L10/CuHf/CuHf-L1_0.dat date=2013-03-09
Cu,Hf;l10;c;3.20026;0;file=L10/CuHf/CuHf-L1_0.dat date=2013-03-09
Cu,Hf;l10;c/a;0.70751;0;file=L10/CuHf/CuHf-L1_0.dat date=2013-03-09
Cu,Hf;l10;Eheat;-0.12507;0;file=L10/CuHf/CuHf-L1_0.dat date=2013-03-09
Cu,Ir;l10;a;3.74852;0;file=L10/CuIr/CuIr-L1_0.dat date=2013-03-09
Cu,Ir;l10;c;3.68363;0;file=L10/CuIr/CuIr-L1_0.dat date=2013-03-09
Cu,Ir;l10;c/a;0.98269;0;file=L10/CuIr/CuIr-L1_0.dat date=2013-03-09
Cu,Ir;l10;Eheat;0.23185;0;file=L10/CuIr/CuIr-L1_0.dat date=2013-03-09
Cu,La;l10;a;5.11994;0;file=L10/CuLa/CuLa-L1_0.dat date=2013-03-09
Cu,La;l10;c;3.64618;0;file=L10/CuLa/CuLa-L1_0.dat date=2013-03-09
Cu,La;l10;c/a;0.71215;0;file=L10/CuLa/CuLa-L1_0.dat date=2013-03-09
Cu,La;l10;Eheat;-0.06634;0;file=L10/CuLa/CuLa-L1_0.dat date=2013-03-09
Cu,Mg;l10;a;4.44166;0;file=L10/CuMg/CuMg-L1_0.dat date=2013-03-09
Cu,Mg;l10;c;3.05049;0;file=L10/CuMg/CuMg-L1_0.dat date=2013-03-09
Cu,Mg;l10;c/a;0.68679;0;file=L10/CuMg/CuMg-L1_0.dat date=2013-03-09
Cu,Mg;l10;Eheat;-0.10348;0;file=L10/CuMg/CuMg-L1_0.dat date=2013-03-09
Cu,Ni;l10;a;3.50919;0;file=L10/CuNi/CuNi-L1_0.dat date=2013-03-09
Cu,Ni;l10;c;3.54248;0;file=L10/CuNi/CuNi-L1_0.dat date=2013-03-09
Cu,Ni;l10;c/a;1.00949;0;file=L10/CuNi/CuNi-L1_0.dat date=2013-03-09
Cu,Ni;l10;Eheat;-0.00780;0;file=L10/CuNi/CuNi-L1_0.dat date=2013-03-09
Cu,Pb;l10;a;4.82619;0;file=L10/CuPb/CuPb-L1_0.dat date=2013-03-09
Cu,Pb;l10;c;3.40454;0;file=L10/CuPb/CuPb-L1_0.dat date=2013-03-09
Cu,Pb;l10;c/a;0.70543;0;file=L10/CuPb/CuPb-L1_0.dat date=2013-03-09
Cu,Pb;l10;Eheat;0.27660;0;file=L10/CuPb/CuPb-L1_0.dat date=2013-03-09
Cu,Pd;l10;a;4.18401;0;file=L10/CuPd/CuPd-L1_0.dat date=2013-03-09
Cu,Pd;l10;c;2.98098;0;file=L10/CuPd/CuPd-L1_0.dat date=2013-03-09
Cu,Pd;l10;c/a;0.71247;0;file=L10/CuPd/CuPd-L1_0.dat date=2013-03-09
Cu,Pd;l10;Eheat;-0.14923;0;file=L10/CuPd/CuPd-L1_0.dat date=2013-03-09
Cu,Pt;l10;a;3.87066;0;file=L10/CuPt/CuPt-L1_0.dat date=2013-03-09
Cu,Pt;l10;c;3.55559;0;file=L10/CuPt/CuPt-L1_0.dat date=2013-03-09
Cu,Pt;l10;c/a;0.91860;0;file=L10/CuPt/CuPt-L1_0.dat date=2013-03-09
Cu,Pt;l10;Eheat;-0.16520;0;file=L10/CuPt/CuPt-L1_0.dat date=2013-03-09
Cu,Rh;l10;a;3.73767;0;file=L10/CuRh/CuRh-L1_0.dat date=2013-03-11
Cu,Rh;l10;c;3.64420;0;file=L10/CuRh/CuRh-L1_0.dat date=2013-03-11
Cu,Rh;l10;c/a;0.97499;0;file=L10/CuRh/CuRh-L1_0.dat date=2013-03-11
Cu,Rh;l10;Eheat;0.11888;0;file=L10/CuRh/CuRh-L1_0.dat date=2013-03-11
Cu,Ru;l10;a;3.59142;0;file=L10/CuRu/CuRu-L1_0.dat date=2013-03-09
Cu,Ru;l10;c;3.91047;0;file=L10/CuRu/CuRu-L1_0.dat date=2013-03-09
Cu,Ru;l10;c/a;1.08883;0;file=L10/CuRu/CuRu-L1_0.dat date=2013-03-09
Cu,Ru;l10;Eheat;0.36794;0;file=L10/CuRu/CuRu-L1_0.dat date=2013-03-09
Cu,Sc;l10;a;4.52710;0;file=L10/CuSc/CuSc-L1_0.dat date=2013-03-09
Cu,Sc;l10;c;3.23038;0;file=L10/CuSc/CuSc-L1_0.dat date=2013-03-09
Cu,Sc;l10;c/a;0.71357;0;file=L10/CuSc/CuSc-L1_0.dat date=2013-03-09
Cu,Sc;l10;Eheat;-0.30167;0;file=L10/CuSc/CuSc-L1_0.dat date=2013-03-09
Cu,Ti;l10;a;3.79907;0;file=L10/CuTi/CuTi-L1_0.dat date=2013-03-09
Cu,Ti;l10;c;3.80750;0;file=L10/CuTi/CuTi-L1_0.dat date=2013-03-09
Cu,Ti;l10;c/a;1.00222;0;file=L10/CuTi/CuTi-L1_0.dat date=2013-03-09
Cu,Ti;l10;Eheat;-0.10876;0;file=L10/CuTi/CuTi-L1_0.dat date=2013-03-09
Cu,Y;l10;a;4.83505;0;file=L10/CuY/CuY-L1_0.dat date=2013-03-09
Cu,Y;l10;c;3.43498;0;file=L10/CuY/CuY-L1_0.dat date=2013-03-09
Cu,Y;l10;c/a;0.71043;0;file=L10/CuY/CuY-L1_0.dat date=2013-03-09
Cu,Y;l10;Eheat;-0.26314;0;file=L10/CuY/CuY-L1_0.dat date=2013-03-09
Cu,Zn;l10;a;3.80957;0;file=L10/CuZn/CuZn-L1_0.dat date=2013-03-09
Cu,Zn;l10;c;3.40014;0;file=L10/CuZn/CuZn-L1_0.dat date=2013-03-09
Cu,Zn;l10;c/a;0.89253;0;file=L10/CuZn/CuZn-L1_0.dat date=2013-03-09
Cu,Zn;l10;Eheat;-0.13040;0;file=L10/CuZn/CuZn-L1_0.dat date=2013-03-09
Cu,Zr;l10;a;4.54942;0;file=L10/CuZr/CuZr-L1_0.dat date=2013-03-11
Cu,Zr;l10;c;3.24187;0;file=L10/CuZr/CuZr-L1_0.dat date=2013-03-11
Cu,Zr;l10;c/a;0.71259;0;file=L10/CuZr/CuZr-L1_0.dat date=2013-03-11
Cu,Zr;l10;Eheat;-0.15082;0;file=L10/CuZr/CuZr-L1_0.dat date=2013-03-11
Hf,Ir;l10;a;4.34542;0;file=L10/HfIr/HfIr-L1_0.dat date=2013-03-09
Hf,Ir;l10;c;3.60303;0;file=L10/HfIr/HfIr-L1_0.dat date=2013-03-09
Hf,Ir;l10;c/a;0.82916;0;file=L10/HfIr/HfIr-L1_0.dat date=2013-03-09
Hf,Ir;l10;Eheat;-0.89567;0;file=L10/HfIr/HfIr-L1_0.dat date=2013-03-09
Hf,La;l10;a;4.78330;0;file=L10/HfLa/HfLa-L1_0.dat date=2013-03-09
Hf,La;l10;c;4.85143;0;file=L10/HfLa/HfLa-L1_0.dat date=2013-03-09
Hf,La;l10;c/a;1.01424;0;file=L10/HfLa/HfLa-L1_0.dat date=2013-03-09
Hf,La;l10;Eheat;0.33602;0;file=L10/HfLa/HfLa-L1_0.dat date=2013-03-09
Hf,Mg;l10;a;4.30031;0;file=L10/HfMg/HfMg-L1_0.dat date=2013-03-09
Hf,Mg;l10;c;4.56245;0;file=L10/HfMg/HfMg-L1_0.dat date=2013-03-09
Hf,Mg;l10;c/a;1.06096;0;file=L10/HfMg/HfMg-L1_0.dat date=2013-03-09
Hf,Mg;l10;Eheat;0.19619;0;file=L10/HfMg/HfMg-L1_0.dat date=2013-03-09
Hf,Ni;l10;a;4.46066;0;file=L10/HfNi/HfNi-L1_0.dat date=2013-03-09
Hf,Ni;l10;c;3.12936;0;file=L10/HfNi/HfNi-L1_0.dat date=2013-03-09
Hf,Ni;l10;c/a;0.70155;0;file=L10/HfNi/HfNi-L1_0.dat date=2013-03-09
Hf,Ni;l10;Eheat;-0.47912;0;file=L10/HfNi/HfNi-L1_0.dat date=2013-03-09
Hf,Pb;l10;a;4.63105;0;file=L10/HfPb/HfPb-L1_0.dat date=2013-03-09
Hf,Pb;l10;c;4.21600;0;file=L10/HfPb/HfPb-L1_0.dat date=2013-03-09
Hf,Pb;l10;c/a;0.91038;0;file=L10/HfPb/HfPb-L1_0.dat date=2013-03-09
Hf,Pb;l10;Eheat;0.00854;0;file=L10/HfPb/HfPb-L1_0.dat date=2013-03-09
Hf,Pd;l10;a;4.70233;0;file=L10/HfPd/HfPd-L1_0.dat date=2013-03-09
Hf,Pd;l10;c;3.21041;0;file=L10/HfPd/HfPd-L1_0.dat date=2013-03-09
Hf,Pd;l10;c/a;0.68273;0;file=L10/HfPd/HfPd-L1_0.dat date=2013-03-09
Hf,Pd;l10;Eheat;-0.64548;0;file=L10/HfPd/HfPd-L1_0.dat date=2013-03-09
Hf,Pt;l10;a;4.20007;0;file=L10/HfPt/HfPt-L1_0.dat date=2013-03-09
Hf,Pt;l10;c;3.94034;0;file=L10/HfPt/HfPt-L1_0.dat date=2013-03-09
Hf,Pt;l10;c/a;0.93816;0;file=L10/HfPt/HfPt-L1_0.dat date=2013-03-09
Hf,Pt;l10;Eheat;-0.93688;0;file=L10/HfPt/HfPt-L1_0.dat date=2013-03-09
Hf,Rh;l10;a;4.51099;0;file=L10/HfRh/HfRh-L1_0.dat date=2013-03-09
Hf,Rh;l10;c;3.33879;0;file=L10/HfRh/HfRh-L1_0.dat date=2013-03-09
Hf,Rh;l10;c/a;0.74015;0;file=L10/HfRh/HfRh-L1_0.dat date=2013-03-09
Hf,Rh;l10;Eheat;-0.85350;0;file=L10/HfRh/HfRh-L1_0.dat date=2013-03-09
Hf,Ru;l10;a;4.53922;0;file=L10/HfRu/HfRu-L1_0.dat date=2013-03-11
Hf,Ru;l10;c;3.21535;0;file=L10/HfRu/HfRu-L1_0.dat date=2013-03-11
Hf,Ru;l10;c/a;0.70835;0;file=L10/HfRu/HfRu-L1_0.dat date=2013-03-11
Hf,Ru;l10;Eheat;-0.76591;0;file=L10/HfRu/HfRu-L1_0.dat date=2013-03-11
Hf,Sc;l10;a;4.42359;0;file=L10/HfSc/HfSc-L1_0.dat date=2013-03-09
Hf,Sc;l10;c;4.52971;0;file=L10/HfSc/HfSc-L1_0.dat date=2013-03-09
Hf,Sc;l10;c/a;1.02399;0;file=L10/HfSc/HfSc-L1_0.dat date=2013-03-09
Hf,Sc;l10;Eheat;0.07234;0;file=L10/HfSc/HfSc-L1_0.dat date=2013-03-09
Hf,Ti;l10;a;4.32121;0;file=L10/HfTi/HfTi-L1_0.dat date=2013-03-09
Hf,Ti;l10;c;4.12410;0;file=L10/HfTi/HfTi-L1_0.dat date=2013-03-09
Hf,Ti;l10;c/a;0.95438;0;file=L10/HfTi/HfTi-L1_0.dat date=2013-03-09
Hf,Ti;l10;Eheat;0.06444;0;file=L10/HfTi/HfTi-L1_0.dat date=2013-03-09
Hf,Y;l10;a;4.60697;0;file=L10/HfY/HfY-L1_0.dat date=2013-03-09
Hf,Y;l10;c;4.75910;0;file=L10/HfY/HfY-L1_0.dat date=2013-03-09
Hf,Y;l10;c/a;1.03302;0;file=L10/HfY/HfY-L1_0.dat date=2013-03-09
Hf,Y;l10;Eheat;0.19938;0;file=L10/HfY/HfY-L1_0.dat date=2013-03-09
Hf,Zn;l10;a;4.61128;0;file=L10/HfZn/HfZn-L1_0.dat date=2013-03-09
Hf,Zn;l10;c;3.25749;0;file=L10/HfZn/HfZn-L1_0.dat date=2013-03-09
Hf,Zn;l10;c/a;0.70642;0;file=L10/HfZn/HfZn-L1_0.dat date=2013-03-09
Hf,Zn;l10;Eheat;-0.22309;0;file=L10/HfZn/HfZn-L1_0.dat date=2013-03-09
Hf,Zr;l10;a;4.45681;0;file=L10/HfZr/HfZr-L1_0.dat date=2013-03-09
Hf,Zr;l10;c;4.42870;0;file=L10/HfZr/HfZr-L1_0.dat date=2013-03-09
Hf,Zr;l10;c/a;0.99369;0;file=L10/HfZr/HfZr-L1_0.dat date=2013-03-09
Hf,Zr;l10;Eheat;0.04674;0;file=L10/HfZr/HfZr-L1_0.dat date=2013-03-09
Ir,La;l10;a;5.07068;0;file=L10/IrLa/IrLa-L1_0.dat date=2013-03-09
Ir,La;l10;c;3.58184;0;file=L10/IrLa/IrLa-L1_0.dat date=2013-03-09
Ir,La;l10;c/a;0.70638;0;file=L10/IrLa/IrLa-L1_0.dat date=2013-03-09
Ir,La;l10;Eheat;-0.35020;0;file=L10/IrLa/IrLa-L1_0.dat date=2013-03-09
Ir,Mg;l10;a;3.94398;0;file=L10/IrMg/IrMg-L1_0.dat date=2013-03-09
Ir,Mg;l10;c;3.86937;0;file=L10/IrMg/IrMg-L1_0.dat date=2013-03-09
Ir,Mg;l10;c/a;0.98108;0;file=L10/IrMg/IrMg-L1_0.dat date=2013-03-09
Ir,Mg;l10;Eheat;-0.19820;0;file=L10/IrMg/IrMg-L1_0.dat date=2013-03-09
Ir,Ni;l10;a;3.73495;0;file=L10/IrNi/IrNi-L1_0.dat date=2013-03-09
Ir,Ni;l10;c;3.54897;0;file=L10/IrNi/IrNi-L1_0.dat date=2013-03-09
Ir,Ni;l10;c/a;0.95021;0;file=L10/IrNi/IrNi-L1_0.dat date=2013-03-09
Ir,Ni;l10;Eheat;-0.02500;0;file=L10/IrNi/IrNi-L1_0.dat date=2013-03-09
Ir,Pb;l10;a;4.50873;0;file=L10/IrPb/IrPb-L1_0.dat date=2013-03-09
Ir,Pb;l10;c;3.67514;0;file=L10/IrPb/IrPb-L1_0.dat date=2013-03-09
Ir,Pb;l10;c/a;0.81512;0;file=L10/IrPb/IrPb-L1_0.dat date=2013-03-09
Ir,Pb;l10;Eheat;0.52966;0;file=L10/IrPb/IrPb-L1_0.dat date=2013-03-09
Ir,Pd;l10;a;3.84556;0;file=L10/IrPd/IrPd-L1_0.dat date=2013-03-09
Ir,Pd;l10;c;3.85885;0;file=L10/IrPd/IrPd-L1_0.dat date=2013-03-09
Ir,Pd;l10;c/a;1.00346;0;file=L10/IrPd/IrPd-L1_0.dat date=2013-03-09
Ir,Pd;l10;Eheat;0.12404;0;file=L10/IrPd/IrPd-L1_0.dat date=2013-03-09
Ir,Pt;l10;a;3.89041;0;file=L10/IrPt/IrPt-L1_0.dat date=2013-03-09
Ir,Pt;l10;c;3.84763;0;file=L10/IrPt/IrPt-L1_0.dat date=2013-03-09
Ir,Pt;l10;c/a;0.98901;0;file=L10/IrPt/IrPt-L1_0.dat date=2013-03-09
Ir,Pt;l10;Eheat;0.04403;0;file=L10/IrPt/IrPt-L1_0.dat date=2013-03-09
Ir,Rh;l10;a;3.80693;0;file=L10/IrRh/IrRh-L1_0.dat date=2013-03-09
Ir,Rh;l10;c;3.81903;0;file=L10/IrRh/IrRh-L1_0.dat date=2013-03-09
Ir,Rh;l10;c/a;1.00318;0;file=L10/IrRh/IrRh-L1_0.dat date=2013-03-09
Ir,Rh;l10;Eheat;-0.06853;0;file=L10/IrRh/IrRh-L1_0.dat date=2013-03-09
Ir,Ru;l10;a;3.79116;0;file=L10/IrRu/IrRu-L1_0.dat date=2013-03-09
Ir,Ru;l10;c;3.80601;0;file=L10/IrRu/IrRu-L1_0.dat date=2013-03-09
Ir,Ru;l10;c/a;1.00392;0;file=L10/IrRu/IrRu-L1_0.dat date=2013-03-09
Ir,Ru;l10;Eheat;-0.08555;0;file=L10/IrRu/IrRu-L1_0.dat date=2013-03-09
Ir,Sc;l10;a;4.50832;0;file=L10/IrSc/IrSc-L1_0.dat date=2013-03-09
Ir,Sc;l10;c;3.19374;0;file=L10/IrSc/IrSc-L1_0.dat date=2013-03-09
Ir,Sc;l10;c/a;0.70841;0;file=L10/IrSc/IrSc-L1_0.dat date=2013-03-09
Ir,Sc;l10;Eheat;-1.05559;0;file=L10/IrSc/IrSc-L1_0.dat date=2013-03-09
Ir,Ti;l10;a;4.11369;0;file=L10/IrTi/IrTi-L1_0.dat date=2013-03-09
Ir,Ti;l10;c;3.45677;0;file=L10/IrTi/IrTi-L1_0.dat date=2013-03-09
Ir,Ti;l10;c/a;0.84031;0;file=L10/IrTi/IrTi-L1_0.dat date=2013-03-09
Ir,Ti;l10;Eheat;-0.90706;0;file=L10/IrTi/IrTi-L1_0.dat date=2013-03-09
Ir,Y;l10;a;4.78508;0;file=L10/IrY/IrY-L1_0.dat date=2013-03-09
Ir,Y;l10;c;3.38192;0;file=L10/IrY/IrY-L1_0.dat date=2013-03-09
Ir,Y;l10;c/a;0.70676;0;file=L10/IrY/IrY-L1_0.dat date=2013-03-09
Ir,Y;l10;Eheat;-0.80719;0;file=L10/IrY/IrY-L1_0.dat date=2013-03-09
Ir,Zn;l10;a;4.23729;0;file=L10/IrZn/IrZn-L1_0.dat date=2013-03-09
Ir,Zn;l10;c;2.98476;0;file=L10/IrZn/IrZn-L1_0.dat date=2013-03-09
Ir,Zn;l10;c/a;0.70440;0;file=L10/IrZn/IrZn-L1_0.dat date=2013-03-09
Ir,Zn;l10;Eheat;-0.15025;0;file=L10/IrZn/IrZn-L1_0.dat date=2013-03-09
Ir,Zr;l10;a;4.38508;0;file=L10/IrZr/IrZr-L1_0.dat date=2013-03-09
Ir,Zr;l10;c;3.59231;0;file=L10/IrZr/IrZr-L1_0.dat date=2013-03-09
Ir,Zr;l10;c/a;0.81921;0;file=L10/IrZr/IrZr-L1_0.dat date=2013-03-09
Ir,Zr;l10;Eheat;-0.82460;0;file=L10/IrZr/IrZr-L1_0.dat date=2013-03-09
La,Mg;l10;a;5.55810;0;file=L10/LaMg/LaMg-L1_0.dat date=2013-03-09
La,Mg;l10;c;3.94150;0;file=L10/LaMg/LaMg-L1_0.dat date=2013-03-09
La,Mg;l10;c/a;0.70915;0;file=L10/LaMg/LaMg-L1_0.dat date=2013-03-09
La,Mg;l10;Eheat;-0.13621;0;file=L10/LaMg/LaMg-L1_0.dat date=2013-03-09
La,Ni;l10;a;4.99308;0;file=L10/LaNi/LaNi-L1_0.dat date=2013-03-09
La,Ni;l10;c;3.53465;0;file=L10/LaNi/LaNi-L1_0.dat date=2013-03-09
La,Ni;l10;c/a;0.70791;0;file=L10/LaNi/LaNi-L1_0.dat date=2013-03-09
La,Ni;l10;Eheat;-0.13928;0;file=L10/LaNi/LaNi-L1_0.dat date=2013-03-09
La,Pb;l10;a;5.14750;0;file=L10/LaPb/LaPb-L1_0.dat date=2013-03-09
La,Pb;l10;c;4.64101;0;file=L10/LaPb/LaPb-L1_0.dat date=2013-03-09
La,Pb;l10;c/a;0.90160;0;file=L10/LaPb/LaPb-L1_0.dat date=2013-03-09
La,Pb;l10;Eheat;-0.62281;0;file=L10/LaPb/LaPb-L1_0.dat date=2013-03-09
La,Pd;l10;a;5.15788;0;file=L10/LaPd/LaPd-L1_0.dat date=2013-03-09
La,Pd;l10;c;3.66594;0;file=L10/LaPd/LaPd-L1_0.dat date=2013-03-09
La,Pd;l10;c/a;0.71075;0;file=L10/LaPd/LaPd-L1_0.dat date=2013-03-09
La,Pd;l10;Eheat;-0.64231;0;file=L10/LaPd/LaPd-L1_0.dat date=2013-03-09
La,Pt;l10;a;5.15070;0;file=L10/LaPt/LaPt-L1_0.dat date=2013-03-09
La,Pt;l10;c;3.64137;0;file=L10/LaPt/LaPt-L1_0.dat date=2013-03-09
La,Pt;l10;c/a;0.70697;0;file=L10/LaPt/LaPt-L1_0.dat date=2013-03-09
La,Pt;l10;Eheat;-0.89781;0;file=L10/LaPt/LaPt-L1_0.dat date=2013-03-09
La,Rh;l10;a;5.06756;0;file=L10/LaRh/LaRh-L1_0.dat date=2013-03-09
La,Rh;l10;c;3.59198;0;file=L10/LaRh/LaRh-L1_0.dat date=2013-03-09
La,Rh;l10;c/a;0.70882;0;file=L10/LaRh/LaRh-L1_0.dat date=2013-03-09
La,Rh;l10;Eheat;-0.46847;0;file=L10/LaRh/LaRh-L1_0.dat date=2013-03-09
La,Ru;l10;a;5.02327;0;file=L10/LaRu/LaRu-L1_0.dat date=2013-03-09
La,Ru;l10;c;3.54504;0;file=L10/LaRu/LaRu-L1_0.dat date=2013-03-09
La,Ru;l10;c/a;0.70572;0;file=L10/LaRu/LaRu-L1_0.dat date=2013-03-09
La,Ru;l10;Eheat;0.19497;0;file=L10/LaRu/LaRu-L1_0.dat date=2013-03-09
La,Sc;l10;a;5.13420;0;file=L10/LaSc/LaSc-L1_0.dat date=2013-03-09
